"block";"choice_situation";"lang";"alternative";"ca_available";"ca_fix_cost";"ca_fuel";"ca_reach";"ca_type";"ca_variable_cost";"cs_available";"cs_distance";"cs_km_tariff";"cs_membership_fee";"cs_time_tariff";"eb_available";"eb_cost";"eb_type";"pt_available";"pt_class";"pt_commute";"pt_fix_cost";"pt_type";"pt_variable_cost";"pt_zones"
16;8;"EN";"b";0;NA;NA;NA;NA;NA;1;"1 km or less";"1.2 CHF/km";"12 CHF/month";"2 CHF/h";0;NA;NA;1;"Second";"Included";"84 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
17;1;"DE";"a";1;"1870 CHF/Monat";"Elektrisch";"569 km";"Luxusauto oder Sportcoupé";"2.29 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"12 CHF/Monat";"2 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
17;1;"DE";"b";1;"306 CHF/Monat";"Hybrid";NA;"Kleinwagen";"0.43 CHF/km";0;NA;NA;NA;NA;1;"56 CHF/Monat";"Bis zu 45 km/h";1;"Erste";NA;"46 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
17;2;"DE";"a";1;"563 CHF/Monat";"Plug-in Hybrid";NA;"SUV";"1.31 CHF/km";1;"Mehr als 1 km";"0.8 CHF/km";"12 CHF/Monat";"2 CHF/h";0;NA;NA;1;"Erste";NA;"390 CHF/Monat";"GA";NA;NA
17;2;"DE";"b";1;"1894 CHF/Monat";"Benzin";NA;"Luxusauto oder Sportcoupé";"1.38 CHF/km";1;"1 km oder weniger";"0.8 CHF/km";"12 CHF/Monat";"2 CHF/h";1;"104 CHF/Monat";"Bis zu 45 km/h";1;"Erste";"Inklusive";"130 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
17;3;"DE";"a";0;NA;NA;NA;NA;NA;1;"1 km oder weniger";"0.8 CHF/km";"12 CHF/Monat";"4 CHF/h";0;NA;NA;1;"Erste";"Inklusive";"130 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
17;3;"DE";"b";0;NA;NA;NA;NA;NA;1;"Mehr als 1 km";"0.8 CHF/km";"12 CHF/Monat";"2 CHF/h";0;NA;NA;1;"Erste";NA;"240 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
17;4;"DE";"a";1;"1870 CHF/Monat";"Elektrisch";"306 km";"Luxusauto oder Sportcoupé";"1.23 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"Zweite";NA;"240 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
17;4;"DE";"b";1;"313 CHF/Monat";"Benzin";NA;"Kleinwagen";"0.83 CHF/km";1;"Mehr als 1 km";"0.8 CHF/km";"8 CHF/Monat";"4 CHF/h";0;NA;NA;1;"Zweite";NA;"84 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
17;5;"DE";"a";1;"1045 CHF/Monat";"Plug-in Hybrid";NA;"SUV";"0.71 CHF/km";0;NA;NA;NA;NA;1;"56 CHF/Monat";"Bis zu 45 km/h";1;NA;NA;NA;"Halbtax";"0.35 CHF/km";NA
17;5;"DE";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"104 CHF/Monat";"Bis zu 45 km/h";1;"Erste";NA;"46 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
17;6;"DE";"a";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"65 CHF/Monat";"Bis zu 25 km/h";1;NA;NA;NA;"Halbtax";"0.65 CHF/km";NA
17;6;"DE";"b";1;"1020 CHF/Monat";"Benzin";NA;"Luxusauto oder Sportcoupé";"1.38 CHF/km";0;NA;NA;NA;NA;1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Erste";NA;"210 CHF/Monat";"GA";NA;NA
17;7;"DE";"a";1;"871 CHF/Monat";"Diesel";NA;"Minivan oder Kastenwagen";"1.25 CHF/km";0;NA;NA;NA;NA;1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";NA;"84 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
17;7;"DE";"b";1;"306 CHF/Monat";"Hybrid";NA;"Kleinwagen";"0.43 CHF/km";0;NA;NA;NA;NA;1;"35 CHF/Monat";"Bis zu 25 km/h";0;NA;NA;NA;NA;NA;NA
17;8;"DE";"a";1;"1007 CHF/Monat";"Elektrisch";"306 km";"Luxusauto oder Sportcoupé";"2.29 CHF/km";1;"Mehr als 1 km";"0.8 CHF/km";"8 CHF/Monat";"2 CHF/h";0;NA;NA;1;NA;NA;NA;"Halbtax";"0.65 CHF/km";NA
17;8;"DE";"b";1;"906 CHF/Monat";"Diesel";NA;"Mittelgross bis grosses Auto";"1.25 CHF/km";1;"1 km oder weniger";"1.2 CHF/km";"12 CHF/Monat";"2 CHF/h";1;"104 CHF/Monat";"Bis zu 45 km/h";0;NA;NA;NA;NA;NA;NA
17;1;"EN";"a";1;"1870 CHF/month";"Electric";"569 km";"Luxury car or sports coupé";"2.29 CHF/km";1;"More than 1 km";"1.2 CHF/km";"12 CHF/month";"2 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
17;1;"EN";"b";1;"306 CHF/month";"Hybrid";NA;"Small car";"0.43 CHF/km";0;NA;NA;NA;NA;1;"56 CHF/month";"Up to 45 km/h";1;"First";NA;"46 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
17;2;"EN";"a";1;"563 CHF/month";"Plug-in hybrid";NA;"SUV";"1.31 CHF/km";1;"More than 1 km";"0.8 CHF/km";"12 CHF/month";"2 CHF/h";0;NA;NA;1;"First";NA;"390 CHF/month";"GA";NA;NA
17;2;"EN";"b";1;"1894 CHF/month";"Gasoline";NA;"Luxury car or sports coupé";"1.38 CHF/km";1;"1 km or less";"0.8 CHF/km";"12 CHF/month";"2 CHF/h";1;"104 CHF/month";"Up to 45 km/h";1;"First";"Included";"130 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
17;3;"EN";"a";0;NA;NA;NA;NA;NA;1;"1 km or less";"0.8 CHF/km";"12 CHF/month";"4 CHF/h";0;NA;NA;1;"First";"Included";"130 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
17;3;"EN";"b";0;NA;NA;NA;NA;NA;1;"More than 1 km";"0.8 CHF/km";"12 CHF/month";"2 CHF/h";0;NA;NA;1;"First";NA;"240 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
17;4;"EN";"a";1;"1870 CHF/month";"Electric";"306 km";"Luxury car or sports coupé";"1.23 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"Second";NA;"240 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
17;4;"EN";"b";1;"313 CHF/month";"Gasoline";NA;"Small car";"0.83 CHF/km";1;"More than 1 km";"0.8 CHF/km";"8 CHF/month";"4 CHF/h";0;NA;NA;1;"Second";NA;"84 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
17;5;"EN";"a";1;"1045 CHF/month";"Plug-in hybrid";NA;"SUV";"0.71 CHF/km";0;NA;NA;NA;NA;1;"56 CHF/month";"Up to 45 km/h";1;NA;NA;NA;"Half Fare";"0.35 CHF/km";NA
17;5;"EN";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"104 CHF/month";"Up to 45 km/h";1;"First";NA;"46 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
17;6;"EN";"a";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"65 CHF/month";"Up to 25 km/h";1;NA;NA;NA;"Half Fare";"0.65 CHF/km";NA
17;6;"EN";"b";1;"1020 CHF/month";"Gasoline";NA;"Luxury car or sports coupé";"1.38 CHF/km";0;NA;NA;NA;NA;1;"65 CHF/month";"Up to 25 km/h";1;"First";NA;"210 CHF/month";"GA";NA;NA
17;7;"EN";"a";1;"871 CHF/month";"Diesel";NA;"Minivan or van";"1.25 CHF/km";0;NA;NA;NA;NA;1;"65 CHF/month";"Up to 25 km/h";1;"Second";NA;"84 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
17;7;"EN";"b";1;"306 CHF/month";"Hybrid";NA;"Small car";"0.43 CHF/km";0;NA;NA;NA;NA;1;"35 CHF/month";"Up to 25 km/h";0;NA;NA;NA;NA;NA;NA
17;8;"EN";"a";1;"1007 CHF/month";"Electric";"306 km";"Luxury car or sports coupé";"2.29 CHF/km";1;"More than 1 km";"0.8 CHF/km";"8 CHF/month";"2 CHF/h";0;NA;NA;1;NA;NA;NA;"Half Fare";"0.65 CHF/km";NA
17;8;"EN";"b";1;"906 CHF/month";"Diesel";NA;"Medium to large car";"1.25 CHF/km";1;"1 km or less";"1.2 CHF/km";"12 CHF/month";"2 CHF/h";1;"104 CHF/month";"Up to 45 km/h";0;NA;NA;NA;NA;NA;NA
18;1;"DE";"a";1;"313 CHF/Monat";"Benzin";NA;"Kleinwagen";"0.45 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"12 CHF/Monat";"2 CHF/h";1;"56 CHF/Monat";"Bis zu 45 km/h";1;"Zweite";NA;"390 CHF/Monat";"GA";NA;NA
18;1;"DE";"b";1;"1314 CHF/Monat";"Plug-in Hybrid";NA;"Luxusauto oder Sportcoupé";"1.65 CHF/km";1;"1 km oder weniger";"1.2 CHF/km";"8 CHF/Monat";"2 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
18;2;"DE";"a";1;"1020 CHF/Monat";"Benzin";NA;"Luxusauto oder Sportcoupé";"1.38 CHF/km";1;"Mehr als 1 km";"0.8 CHF/km";"12 CHF/Monat";"2 CHF/h";1;"35 CHF/Monat";"Bis zu 25 km/h";1;NA;NA;NA;"Halbtax";"0.65 CHF/km";NA
18;2;"DE";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;1;NA;NA;NA;"Halbtax";"0.65 CHF/km";NA
18;3;"DE";"a";1;"704 CHF/Monat";"Diesel";NA;"Luxusauto oder Sportcoupé";"0.96 CHF/km";0;NA;NA;NA;NA;1;"104 CHF/Monat";"Bis zu 45 km/h";1;NA;NA;NA;"Halbtax";"0.35 CHF/km";NA
18;3;"DE";"b";0;NA;NA;NA;NA;NA;1;"Mehr als 1 km";"1.2 CHF/km";"8 CHF/Monat";"2 CHF/h";1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";"Inklusive";"240 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
18;4;"DE";"a";1;"549 CHF/Monat";"Elektrisch";"634 km";"Mittelgross bis grosses Auto";"1.24 CHF/km";1;"1 km oder weniger";"1.2 CHF/km";"12 CHF/Monat";"4 CHF/h";1;"35 CHF/Monat";"Bis zu 25 km/h";0;NA;NA;NA;NA;NA;NA
18;4;"DE";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"56 CHF/Monat";"Bis zu 45 km/h";1;NA;NA;NA;"Halbtax";"0.65 CHF/km";NA
18;5;"DE";"a";1;"1894 CHF/Monat";"Benzin";NA;"Luxusauto oder Sportcoupé";"2.57 CHF/km";1;"1 km oder weniger";"0.8 CHF/km";"12 CHF/Monat";"2 CHF/h";1;"56 CHF/Monat";"Bis zu 45 km/h";0;NA;NA;NA;NA;NA;NA
18;5;"DE";"b";1;"563 CHF/Monat";"Plug-in Hybrid";NA;"SUV";"0.71 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"8 CHF/Monat";"2 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
18;6;"DE";"a";0;NA;NA;NA;NA;NA;1;"1 km oder weniger";"0.8 CHF/km";"12 CHF/Monat";"2 CHF/h";0;NA;NA;1;NA;NA;NA;"Halbtax";"0.65 CHF/km";NA
18;6;"DE";"b";0;NA;NA;NA;NA;NA;1;"1 km oder weniger";"1.2 CHF/km";"8 CHF/Monat";"4 CHF/h";0;NA;NA;1;NA;NA;NA;"Halbtax";"0.65 CHF/km";NA
18;7;"DE";"a";1;"1870 CHF/Monat";"Elektrisch";"569 km";"Luxusauto oder Sportcoupé";"2.29 CHF/km";1;"1 km oder weniger";"1.2 CHF/km";"8 CHF/Monat";"4 CHF/h";1;"35 CHF/Monat";"Bis zu 25 km/h";1;NA;NA;NA;"Halbtax";"0.35 CHF/km";NA
18;7;"DE";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";"Inklusive";"130 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
18;8;"DE";"a";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"56 CHF/Monat";"Bis zu 45 km/h";1;"Zweite";"Inklusive";"46 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
18;8;"DE";"b";1;"1020 CHF/Monat";"Benzin";NA;"Luxusauto oder Sportcoupé";"2.57 CHF/km";0;NA;NA;NA;NA;1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";"Inklusive";"84 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
18;1;"EN";"a";1;"313 CHF/month";"Gasoline";NA;"Small car";"0.45 CHF/km";1;"More than 1 km";"1.2 CHF/km";"12 CHF/month";"2 CHF/h";1;"56 CHF/month";"Up to 45 km/h";1;"Second";NA;"390 CHF/month";"GA";NA;NA
18;1;"EN";"b";1;"1314 CHF/month";"Plug-in hybrid";NA;"Luxury car or sports coupé";"1.65 CHF/km";1;"1 km or less";"1.2 CHF/km";"8 CHF/month";"2 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
18;2;"EN";"a";1;"1020 CHF/month";"Gasoline";NA;"Luxury car or sports coupé";"1.38 CHF/km";1;"More than 1 km";"0.8 CHF/km";"12 CHF/month";"2 CHF/h";1;"35 CHF/month";"Up to 25 km/h";1;NA;NA;NA;"Half Fare";"0.65 CHF/km";NA
18;2;"EN";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;1;NA;NA;NA;"Half Fare";"0.65 CHF/km";NA
18;3;"EN";"a";1;"704 CHF/month";"Diesel";NA;"Luxury car or sports coupé";"0.96 CHF/km";0;NA;NA;NA;NA;1;"104 CHF/month";"Up to 45 km/h";1;NA;NA;NA;"Half Fare";"0.35 CHF/km";NA
18;3;"EN";"b";0;NA;NA;NA;NA;NA;1;"More than 1 km";"1.2 CHF/km";"8 CHF/month";"2 CHF/h";1;"65 CHF/month";"Up to 25 km/h";1;"Second";"Included";"240 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
18;4;"EN";"a";1;"549 CHF/month";"Electric";"634 km";"Medium to large car";"1.24 CHF/km";1;"1 km or less";"1.2 CHF/km";"12 CHF/month";"4 CHF/h";1;"35 CHF/month";"Up to 25 km/h";0;NA;NA;NA;NA;NA;NA
18;4;"EN";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"56 CHF/month";"Up to 45 km/h";1;NA;NA;NA;"Half Fare";"0.65 CHF/km";NA
18;5;"EN";"a";1;"1894 CHF/month";"Gasoline";NA;"Luxury car or sports coupé";"2.57 CHF/km";1;"1 km or less";"0.8 CHF/km";"12 CHF/month";"2 CHF/h";1;"56 CHF/month";"Up to 45 km/h";0;NA;NA;NA;NA;NA;NA
18;5;"EN";"b";1;"563 CHF/month";"Plug-in hybrid";NA;"SUV";"0.71 CHF/km";1;"More than 1 km";"1.2 CHF/km";"8 CHF/month";"2 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
18;6;"EN";"a";0;NA;NA;NA;NA;NA;1;"1 km or less";"0.8 CHF/km";"12 CHF/month";"2 CHF/h";0;NA;NA;1;NA;NA;NA;"Half Fare";"0.65 CHF/km";NA
18;6;"EN";"b";0;NA;NA;NA;NA;NA;1;"1 km or less";"1.2 CHF/km";"8 CHF/month";"4 CHF/h";0;NA;NA;1;NA;NA;NA;"Half Fare";"0.65 CHF/km";NA
18;7;"EN";"a";1;"1870 CHF/month";"Electric";"569 km";"Luxury car or sports coupé";"2.29 CHF/km";1;"1 km or less";"1.2 CHF/km";"8 CHF/month";"4 CHF/h";1;"35 CHF/month";"Up to 25 km/h";1;NA;NA;NA;"Half Fare";"0.35 CHF/km";NA
18;7;"EN";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"65 CHF/month";"Up to 25 km/h";1;"Second";"Included";"130 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
18;8;"EN";"a";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"56 CHF/month";"Up to 45 km/h";1;"Second";"Included";"46 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
18;8;"EN";"b";1;"1020 CHF/month";"Gasoline";NA;"Luxury car or sports coupé";"2.57 CHF/km";0;NA;NA;NA;NA;1;"65 CHF/month";"Up to 25 km/h";1;"Second";"Included";"84 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
19;1;"DE";"a";1;"453 CHF/Monat";"Elektrisch";"342 km";"Minivan oder Kastenwagen";"0.56 CHF/km";1;"Mehr als 1 km";"0.8 CHF/km";"12 CHF/Monat";"2 CHF/h";0;NA;NA;1;"Erste";NA;"84 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
19;1;"DE";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";NA;"210 CHF/Monat";"GA";NA;NA
19;2;"DE";"a";1;"1308 CHF/Monat";"Diesel";NA;"Luxusauto oder Sportcoupé";"1.78 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"Erste";"Inklusive";"130 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
19;2;"DE";"b";1;"501 CHF/Monat";"Elektrisch";"512 km";"SUV";"1.13 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"Erste";NA;"390 CHF/Monat";"GA";NA;NA
19;3;"DE";"a";0;NA;NA;NA;NA;NA;1;"Mehr als 1 km";"0.8 CHF/km";"12 CHF/Monat";"4 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
19;3;"DE";"b";1;"317 CHF/Monat";"Diesel";NA;"Kleinwagen";"0.82 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"8 CHF/Monat";"2 CHF/h";1;"104 CHF/Monat";"Bis zu 45 km/h";1;"Erste";NA;"240 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
19;4;"DE";"a";1;"1894 CHF/Monat";"Benzin";NA;"Luxusauto oder Sportcoupé";"2.57 CHF/km";1;"Mehr als 1 km";"0.8 CHF/km";"8 CHF/Monat";"4 CHF/h";1;"56 CHF/Monat";"Bis zu 45 km/h";0;NA;NA;NA;NA;NA;NA
19;4;"DE";"b";1;"1045 CHF/Monat";"Plug-in Hybrid";NA;"SUV";"0.71 CHF/km";0;NA;NA;NA;NA;1;"35 CHF/Monat";"Bis zu 25 km/h";1;NA;NA;NA;"Halbtax";"0.65 CHF/km";NA
19;5;"DE";"a";1;"306 CHF/Monat";"Hybrid";NA;"Kleinwagen";"0.43 CHF/km";0;NA;NA;NA;NA;1;"56 CHF/Monat";"Bis zu 45 km/h";1;"Zweite";NA;"390 CHF/Monat";"GA";NA;NA
19;5;"DE";"b";0;NA;NA;NA;NA;NA;1;"Mehr als 1 km";"1.2 CHF/km";"12 CHF/Monat";"2 CHF/h";1;"35 CHF/Monat";"Bis zu 25 km/h";1;"Erste";NA;"130 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
19;6;"DE";"a";0;NA;NA;NA;NA;NA;1;"Mehr als 1 km";"0.8 CHF/km";"8 CHF/Monat";"4 CHF/h";1;"35 CHF/Monat";"Bis zu 25 km/h";1;NA;NA;NA;"Halbtax";"0.35 CHF/km";NA
19;6;"DE";"b";1;"317 CHF/Monat";"Diesel";NA;"Kleinwagen";"0.82 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"12 CHF/Monat";"2 CHF/h";0;NA;NA;1;"Erste";NA;"210 CHF/Monat";"GA";NA;NA
19;7;"DE";"a";1;"488 CHF/Monat";"Diesel";NA;"Mittelgross bis grosses Auto";"1.25 CHF/km";1;"1 km oder weniger";"0.8 CHF/km";"8 CHF/Monat";"4 CHF/h";0;NA;NA;1;"Zweite";"Inklusive";"130 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
19;7;"DE";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"104 CHF/Monat";"Bis zu 45 km/h";1;"Erste";NA;"210 CHF/Monat";"GA";NA;NA
19;8;"DE";"a";1;"2441 CHF/Monat";"Plug-in Hybrid";NA;"Luxusauto oder Sportcoupé";"1.65 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"12 CHF/Monat";"2 CHF/h";0;NA;NA;1;"Erste";"Inklusive";"84 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
19;8;"DE";"b";0;NA;NA;NA;NA;NA;1;"Mehr als 1 km";"0.8 CHF/km";"12 CHF/Monat";"4 CHF/h";0;NA;NA;1;NA;NA;NA;"Halbtax";"0.65 CHF/km";NA
19;1;"EN";"a";1;"453 CHF/month";"Electric";"342 km";"Minivan or van";"0.56 CHF/km";1;"More than 1 km";"0.8 CHF/km";"12 CHF/month";"2 CHF/h";0;NA;NA;1;"First";NA;"84 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
19;1;"EN";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"65 CHF/month";"Up to 25 km/h";1;"Second";NA;"210 CHF/month";"GA";NA;NA
19;2;"EN";"a";1;"1308 CHF/month";"Diesel";NA;"Luxury car or sports coupé";"1.78 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"First";"Included";"130 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
19;2;"EN";"b";1;"501 CHF/month";"Electric";"512 km";"SUV";"1.13 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"First";NA;"390 CHF/month";"GA";NA;NA
19;3;"EN";"a";0;NA;NA;NA;NA;NA;1;"More than 1 km";"0.8 CHF/km";"12 CHF/month";"4 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
19;3;"EN";"b";1;"317 CHF/month";"Diesel";NA;"Small car";"0.82 CHF/km";1;"More than 1 km";"1.2 CHF/km";"8 CHF/month";"2 CHF/h";1;"104 CHF/month";"Up to 45 km/h";1;"First";NA;"240 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
19;4;"EN";"a";1;"1894 CHF/month";"Gasoline";NA;"Luxury car or sports coupé";"2.57 CHF/km";1;"More than 1 km";"0.8 CHF/km";"8 CHF/month";"4 CHF/h";1;"56 CHF/month";"Up to 45 km/h";0;NA;NA;NA;NA;NA;NA
19;4;"EN";"b";1;"1045 CHF/month";"Plug-in hybrid";NA;"SUV";"0.71 CHF/km";0;NA;NA;NA;NA;1;"35 CHF/month";"Up to 25 km/h";1;NA;NA;NA;"Half Fare";"0.65 CHF/km";NA
19;5;"EN";"a";1;"306 CHF/month";"Hybrid";NA;"Small car";"0.43 CHF/km";0;NA;NA;NA;NA;1;"56 CHF/month";"Up to 45 km/h";1;"Second";NA;"390 CHF/month";"GA";NA;NA
19;5;"EN";"b";0;NA;NA;NA;NA;NA;1;"More than 1 km";"1.2 CHF/km";"12 CHF/month";"2 CHF/h";1;"35 CHF/month";"Up to 25 km/h";1;"First";NA;"130 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
19;6;"EN";"a";0;NA;NA;NA;NA;NA;1;"More than 1 km";"0.8 CHF/km";"8 CHF/month";"4 CHF/h";1;"35 CHF/month";"Up to 25 km/h";1;NA;NA;NA;"Half Fare";"0.35 CHF/km";NA
19;6;"EN";"b";1;"317 CHF/month";"Diesel";NA;"Small car";"0.82 CHF/km";1;"More than 1 km";"1.2 CHF/km";"12 CHF/month";"2 CHF/h";0;NA;NA;1;"First";NA;"210 CHF/month";"GA";NA;NA
19;7;"EN";"a";1;"488 CHF/month";"Diesel";NA;"Medium to large car";"1.25 CHF/km";1;"1 km or less";"0.8 CHF/km";"8 CHF/month";"4 CHF/h";0;NA;NA;1;"Second";"Included";"130 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
19;7;"EN";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"104 CHF/month";"Up to 45 km/h";1;"First";NA;"210 CHF/month";"GA";NA;NA
19;8;"EN";"a";1;"2441 CHF/month";"Plug-in hybrid";NA;"Luxury car or sports coupé";"1.65 CHF/km";1;"More than 1 km";"1.2 CHF/km";"12 CHF/month";"2 CHF/h";0;NA;NA;1;"First";"Included";"84 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
19;8;"EN";"b";0;NA;NA;NA;NA;NA;1;"More than 1 km";"0.8 CHF/km";"12 CHF/month";"4 CHF/h";0;NA;NA;1;NA;NA;NA;"Half Fare";"0.65 CHF/km";NA
20;1;"DE";"a";1;"667 CHF/Monat";"Elektrisch";"366 km";"Kleinwagen";"0.44 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;NA;NA;NA;"Halbtax";"0.35 CHF/km";NA
20;1;"DE";"b";1;"799 CHF/Monat";"Hybrid";NA;"Luxusauto oder Sportcoupé";"1.09 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"12 CHF/Monat";"4 CHF/h";1;"35 CHF/Monat";"Bis zu 25 km/h";0;NA;NA;NA;NA;NA;NA
20;2;"DE";"a";1;"1894 CHF/Monat";"Benzin";NA;"Luxusauto oder Sportcoupé";"2.57 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;NA;NA;NA;"Halbtax";"0.35 CHF/km";NA
20;2;"DE";"b";1;"880 CHF/Monat";"Plug-in Hybrid";NA;"Kleinwagen";"0.59 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"Erste";NA;"210 CHF/Monat";"GA";NA;NA
20;3;"DE";"a";0;NA;NA;NA;NA;NA;1;"Mehr als 1 km";"1.2 CHF/km";"8 CHF/Monat";"2 CHF/h";1;"104 CHF/Monat";"Bis zu 45 km/h";1;"Zweite";NA;"46 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
20;3;"DE";"b";1;"930 CHF/Monat";"Elektrisch";"512 km";"SUV";"1.13 CHF/km";0;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA
20;4;"DE";"a";1;"2441 CHF/Monat";"Plug-in Hybrid";NA;"Luxusauto oder Sportcoupé";"3.06 CHF/km";1;"Mehr als 1 km";"0.8 CHF/km";"8 CHF/Monat";"4 CHF/h";1;"104 CHF/Monat";"Bis zu 45 km/h";1;"Erste";NA;"210 CHF/Monat";"GA";NA;NA
20;4;"DE";"b";1;"501 CHF/Monat";"Elektrisch";"276 km";"SUV";"0.61 CHF/km";1;"1 km oder weniger";"0.8 CHF/km";"12 CHF/Monat";"4 CHF/h";1;"56 CHF/Monat";"Bis zu 45 km/h";0;NA;NA;NA;NA;NA;NA
20;5;"DE";"a";1;"582 CHF/Monat";"Benzin";NA;"Kleinwagen";"0.45 CHF/km";0;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA
